Count	Fit_Output	�..Protocol.Name	Sample.ID	Sample.Data.Type	AC50..uM.	CC.v2	Efficacy	Max.Resp	Structure	Activity.Rank	Metabolic.Stability..m.	Permeability..1e.6.cm.sec.	Solubility..ug.ml.	Drug.Name	Assay.Plate.ID	Supplier.ID	Supplier	Library	Log.AC50..M.	Row.Index	Ligand.Efficiency	Col.Index	Sample.Name	Alias	CC.v1	Tox.Flag	Target.ID	Fragments	Smiles.Can	Smiles.Unique	LEC	BEI	SEI	Data.Range	Inf.Activity	Hill.Coef	PValue	R2	AC50_2..uM.	Ncgc.Unique.ID	Log.AC50.2	Hill.Coef.2	Fraction	Sample.ID2	Tox21.ID	Zero.Activity	User.Flag	Max.Read1	Ic50	Max.Data	Min.Data	AUC	AUC.Fit	Cmpd.Plate.ID	Comment	Log.AC50.	Log.AC50..1	Inf.Activity.	Inf.Activity..1	Custom.1	Custom.2	NCGC.Unique.ID	Mapping.ID	Drug.ID	Assay.Name	Hash.Key.24.	MLSMR.Compound.Class	Primary.MOA	Origin	Solvent	Salt.Code	Purity	Purity.Rating	MW	PubChem.SID	CAS.	Gene.Symbol	Gene.ID	Tanimoto	Layer.Index	Curve.Class3	Data.Points	Ins.Date	Mask.No	Sar	Log.Dye.Conc	Report.Flag	Assay.Protocol.ID	Mask.Flags	Sample.Replicate	Plate.Replicate	Measure.Time	Replicate.IDs	Data.Mode	Assay.Outcome	Phenotype	Activity.Score	Confirmation.Flag	Control.Flag	Conc.ID	Experiment.Set	Team	Scientist	Data0	Data1	Data2	Data3	Data4	Data5	Data6	Data7	Data8	Data9	Data10	Data11	Data12	Data13	Data14	Data15	Data16	Data17	Data18	Data19	Data20	Data21	Data22	Data23	Data24	Lychi.L3	Lychi.L4	Sample.Data.ID
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00374597-01	Nluc100	12.58925412	-2.2	-78.79916583	-74.44432163	C[N]1N=CC2=C1N=C(C=C2C(=O)N3CCN(CC3)C4=NC=CC=N4)C5=CC=C(Cl)N=C5							CA-50-215	ChemRoutes	2015_Genesis_002	-4.9	2		37			-2.2								5.267118134	82.01403066	-74.89986736	4.094972986	0.002173196	0.992485054								3.899298467			14.9	7.56970903	-74.44432163	-20.45510968	-23.90129944									43LZRBPQBVL3	XAYBZLTYNRXSKI		Alpha-1 antitrypsin	afbDiqdaxjMrZlTxIv								434.882	375813173					0		6	08:50.0	0				106284	0 0 0 0 0 0	1	1	48:27.0								174938072	alpha1-atz-genesis-20170619		BRAISTEDJC	7.56970903	6.40355893	1.17680085	0.70567718	-13.00394209	-74.44432163																				43UUBLDRQUL	43LZRBPQBVL3	226458959
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00378032-01	Nluc100	7.943282347	2.2	48.92487269	48.67014973	CC1=CC(=CC(=C1)C2=CC=C(CN3C4CCC3CN(C4)C(=O)NC5=C(F)C=CC=C5)C=C2)C							CA-01-100	ChemRoutes	2015_Genesis_004	-5.1	7		33			2.2								14.29372197	49.37346126	52.64355272	1.4641	0.044643054	0.938796524								3.718680038			59.2	48.67014973	-0.70331153	55.49011772	57.95145614									GP721MNQ79S9	VJLYARLIPBKZOP		Alpha-1 antitrypsin	jErUlReYmZIRedRhoG								443.5557	375812581					0		6	09:04.0	0				106284	0 0 0 0 0 0	1	1	13:30.0								174955694	alpha1-atz-genesis-20170619		BRAISTEDJC	-0.70331153	12.83120514	2.87046365	5.77804688	32.60855574	48.67014973																				GPKYVPFB6X7	GP721MNQ79S9	226460710
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00373701-01	Nluc100	1.122018454	2.2	83.51689359	54.7624915	COC1=CC=C(OC2CN(C2)CC3=CC=C(NC(C)=O)C=C3)C=C1							CA-83-280	ChemRoutes	2015_Genesis_001	-5.95	2		19			2.2								11.68958743	67.67408946	62.7555671	0.5	0.007148253	0.983133558								-20.7613265			17.2	54.7624915	-12.91159796	53.57215056	55.65221145									L1B1TX5QYGMS	HPFZVPVUZWWQHI		Alpha-1 antitrypsin	zODBdCzVnwEjgejKRl								326.3896	375813118					0		6	09:20.0	0				106284	0 0 0 0 0 0	1	1	46:14.0								174968714	alpha1-atz-genesis-20170619		BRAISTEDJC	-12.91159796	0	9.18427928	31.70858833	37.8885914	54.7624915																				L1ZL9A5AXWB	L1B1TX5QYGMS	226462780
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00374895-01	Nluc100	14.12537545	2.2	41.9074817	37.65960017	[O-][S+](=O)(N1CCN2C(=O)N(/N=C2/C1)C3=CC=CC(=C3)Cl)C4=CC=CC=C4							CA-95-236	ChemRoutes	2015_Genesis_001	-4.85	5		39			2.2								6.109851348	38.70482145	43.65321616	1.5094871	0.017634486	0.968516335								1.745734464				37.65960017	-1.04522128	32.56065167	33.52751271									R826SMCXA2X4	WYOBHAQMERCBFS		Alpha-1 antitrypsin	RNtNbpIVbwCkNPOORI								390.844	375813836					0		6	09:20.0	0				106284	0 0 0 0 0 0	1	1	46:14.0								174969626	alpha1-atz-genesis-20170619		BRAISTEDJC	0.70024003	-1.04522128	6.80272762	2.75901545	15.81102756	37.65960017																				R87Z8YR2HB2	R826SMCXA2X4	226462809
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00375231-01	Nluc100	10	1.2	34.13046268	44.03384742	FC1=CC=C(NC(=O)C2=C[NH]C3=C2N=CC=C3)C=C1							CA-100-208	ChemRoutes	2015_Genesis_001	-5	29		5			1.2								8.638562543	37.12679084	44.63046268	4.954917313	0.043457142	0.940003995								10.5				44.03384742	6.90705658	90.43307123	82.63692113									7GQDCVMM6WAQ	POMDYYXTVNLIAW		Alpha-1 antitrypsin	eMdkzJjtEVmFglcHmA								255.2471	375814371					0		6	09:20.0	0				106284	0 0 0 0 0 0	1	1	46:14.0								174975758	alpha1-atz-genesis-20170619		BRAISTEDJC	18.14513322	9.70890177	6.90705658	7.2178818	39.50689201	44.03384742																				7GHBQCJ9PMQ	7GQDCVMM6WAQ	226463130
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00374897-01	Nluc100	22.38721139	2.3	90.38744014	87.02385749	ClC1=CC(=CC=C1)N2/N=C3/CN(CCN3C2=O)CC4=CC=CC=C4							CA-95-237	ChemRoutes	2015_Genesis_001	-4.65	9		39			2.3								11.84713376	87.02385749	98.68505439	1.21	0.10023864	0.886797254								8.297614251			22.9	87.02385749	0	79.70986859	86.17003291									R1RCKJ83FSBB	XKULNBIAXHTUEC		Alpha-1 antitrypsin	IpuxAeYACQBTFRlogN								340.807	375813965					0		6	09:20.0	0				106284	0 0 0 0 0 0	1	1	46:14.0								174970682	alpha1-atz-genesis-20170619		BRAISTEDJC	0	8.77774202	15.20875678	24.92554418	21.68004254	87.02385749																				R11JDM7GXDR	R1RCKJ83FSBB	226463143
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00417226-01	Nluc100	35.48133892	2.1	118.8343803	87.63948468	CN1CCC(CC1)NC2=C3C=C(C)[N](C)C3=CC(=N2)C4=C(C)ON=C4C							1434_5837_0447	Charles River	2016_Genesis_011	-4.45	26		26			2.1								7.514353259	94.65411374	115.6841198	1.752947691	0.004793356	0.987157992								-3.150260559			30.4	87.63948468	-7.01462906	32.2339229	30.7863734									2FNB4NTVT23R	VYLCTNUXEBFSIV		Alpha-1 antitrypsin	UrjLKkiZKjbVPnHYlS								353.4613	375889328					0		6	09:46.0	0				106284	0 0 0 0 0 0	1	1	55:19.0								175000280	alpha1-atz-genesis-20170620		BRAISTEDJC	-2.18241246	-6.04592205	-7.01462906	5.82265641	14.77345312	87.63948468																				2FZYNHKP9JN	2FNB4NTVT23R	226467685
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00416835-01	Nluc100	12.58925412	-2.2	-40.66906122	-30.97421768	COC1=CC2=C(NC(=O)C23CCN(CC3)CC4CC4)C=C1OC5=CC=CC=C5							1447_0061_2070	Charles River	2016_Genesis_011	-4.9	30		5			-2.2								9.626719057	32.97892394	-38.66906122	0.8	0.009241314	0.97989858								2				2.00470626	-30.97421768	-26.30258719	-26.10519297									YBXFJYUT6STX	RTIRGBBIUPKWMX		Alpha-1 antitrypsin	OnGjPlLedfPikiAQcS								378.4641	375889334					0		6	09:46.0	0				106284	0 0 0 0 0 0	1	1	55:19.0								175001210	alpha1-atz-genesis-20170620		BRAISTEDJC	1.43223405	-0.13899136	2.00470626	-9.49664683	-17.96523191	-30.97421768																				YBPLGFLPSQX	YBXFJYUT6STX	226467695
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00417123-01	Nluc100	31.6227766	2.1	138.8260865	109.761207	CNC(=O)C1=C2OCCN(CC3=CC=CN=C3)C2=CC(=C1)C4=CC=CC=C4C							1411_6969_4202_2170	Charles River	2016_Genesis_011	-4.5	32		19			2.1								8.247800587	108.0027904	144.226226	1.372261	0.001430062	0.99433073								5.400139517			19.9	109.761207	1.75841663	89.1013161	89.60399396									JMW672D25XFA	VLKQBRHZRYUBEL		Alpha-1 antitrypsin	ndbifJSCLOifHBkYPF								373.4476	375888097					0		6	09:46.0	0				106284	0 0 0 0 0 0	1	1	55:19.0								175001822	alpha1-atz-genesis-20170620		BRAISTEDJC	4.33426419	6.75624179	1.75841663	15.32092061	38.19239824	109.761207																				JM27SQPZNHW	JMW672D25XFA	226468102
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00415171-01	Nluc100	14.12537545	2.2	30.22018452	40.14307681	ClC1=CC=CC(=C1)CNCC2=NC3=C([N]2CC4=CC=CC=C4)C(=O)N(CCN3)CC5CC5							1387_6368_0223	Charles River	2016_Genesis_010	-4.85	29		12			2.2								7.786161503	33.66869109	40.22018452	4.094972986	0.026560879	0.957971687								10				40.14307681	6.47438572	61.69484655	61.66874029									HHCR4SFQRJWX	MXAOXQUPFDKYJJ		Alpha-1 antitrypsin	UQBFgeKjWWshDWrEAe								449.976	375884751					0		6	10:01.0	0				106284	0 0 0 0 0 0	1	1	01:16.0								175017506	alpha1-atz-genesis-20170620		BRAISTEDJC	9.49409728	6.47438572	10.42205287	14.33749914	14.31257721	40.14307681																				HHYNCMKD8GC	HHCR4SFQRJWX	226469728
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00415247-01	Nluc100	12.58925412	2.2	68.50670711	75.50423449	FC1=CC=C(OCC2=NC3=C([N]2CC4=CC=CC=C4)C(=O)N(CCN3)CC5=CC=CC=C5F)C(=C1)F							1387_5999_2886	Charles River	2016_Genesis_010	-4.9	15		6			2.2								8.236678433	71.66300275	75.42355697	4.504470285	0.006300625	0.984527957								6.916849862			14.6	75.50423449	3.84123174	65.88687649	68.2484935									BQ8RR83KURJ1	PBGGLXNLDNYAOF		Alpha-1 antitrypsin	ijxcmPIKGsglUdVrPw								492.4923	375884752					0		6	10:01.0	0				106284	0 0 0 0 0 0	1	1	01:16.0								175013990	alpha1-atz-genesis-20170620		BRAISTEDJC	4.64964915	3.84123174	13.34713142	5.07265469	20.33382607	75.50423449																				BQGA9WYSP68	BQ8RR83KURJ1	226469730
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00415992-01	Nluc100	17.7827941	2.2	39.15687651	37.49036959	OC(=O)C1=CC(=CC=C1)CN2CC(COC3=CC=CC=C3)C4(C2)CN(C4)C5=CC=CC=C5							1432_4203_8230_3956	Charles River	2016_Genesis_010	-4.75	20		26			2.2								8.943701751	38.8778413	39.99191046	1.826479391	0.003405283	0.989826164								0.835033948				37.49036959	-1.38747171	26.74288064	28.18713563									K6VRUNHH5VT7	ZTXARCYUIIYRFN		Alpha-1 antitrypsin	VsnVsFEKeGcaoBKBja								428.5228	375887857					0		6	10:02.0	0				106284	0 0 0 0 0 0	1	1	01:16.0								175015322	alpha1-atz-genesis-20170620		BRAISTEDJC	-1.38747171	3.02639215	1.49459504	2.82401605	15.51396276	37.49036959																				K6N98VBAJ5V	K6VRUNHH5VT7	226470929
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00393596-01	Nluc100	14.12537545	2.2	47.26467805	35.81451412	CC(C)(C)CN1CCOC[C@H]1C2=NC(=C[NH]2)C3=CC=CC(=C3)Cl							NAT41-530591	Analyticon	2016_Genesis_016	-4.85	7		29			2.2								11.75757576	37.67607549	45.0308044	0.7	0.033631905	0.950206955								-2.233873644				35.81451412	-1.86156137	30.33154458	31.03193014									UK94K63G5968	WWICIZFBEMBPEY		Alpha-1 antitrypsin	oAgbTWUsrzjGljsGoL								333.856	375807817					0		6	10:19.0	0				106284	0 0 0 0 0 0	1	1	31:45.0								175028636	alpha1-atz-genesis-20170621		BRAISTEDJC	-1.86156137	-1.57508678	0.88872071	14.08358496	16.59033536	35.81451412																				UKV6H2VA5U9	UK94K63G5968	226473251
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00394173-01	Nluc100	31.6227766	-2.2	-71.12036224	-55.20043552	CC(C)[C@@H]1C[C@@H](CC2=NN=C(O2)C3=CC=C(C)C=C3)\C(=C/[C@H]1CNCCNC(C)=O)C							NAT28-411997	Analyticon	2016_Genesis_016	-4.5	18		11			-2.2								5.614472863	57.44212651	-72.86457489	1.24751	0.036269141	0.947389541								-1.744212651			59.2	2.24169099	-55.20043552	-37.2800979	-42.18424317									VQ1T57WQ3JSW	GTDMEGDIUPLWGX		Alpha-1 antitrypsin	oVNGqrVvYYrknUHZPl								424.5789	375807819					0		6	10:19.0	0				106284	0 0 0 0 0 0	1	1	31:45.0								175031432	alpha1-atz-genesis-20170621		BRAISTEDJC	2.24169099	2.13782107	-3.66912958	-13.3069047	-16.31505334	-55.20043552																				VQBDNLF1MG1	VQ1GC78RZ8XU	226473253
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00393583-01	Nluc100	7.943282347	2.2	58.36867674	59.39343792	FC1=CC=C(CN2CCOC[C@H]2C3=NC(=C[NH]3)C4=CC=C(Cl)S4)C=C1							NAT41-530305	Analyticon	2016_Genesis_016	-5.1	19		21			2.2								12.36363636	63.64759645	62.58130668	1.4641	0.044524707	0.938903396								4.212629942			20.4	59.39343792	-4.25415853	77.29136371	76.27296124									Y4LQL3YQ572K	MGMZLRLPUYVFOC		Alpha-1 antitrypsin	itBgSoyOVVpKJpIiep								377.863	375807825					0		6	10:19.0	0				106284	0 0 0 0 0 0	1	1	31:45.0								175031756	alpha1-atz-genesis-20170621		BRAISTEDJC	4.57251036	13.9787139	-4.25415853	14.40409875	45.61593991	59.39343792																				Y4UHY137TAL	Y4LQL3YQ572K	226473259
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00394607-01	Nluc100	8.912509381	-2.2	-46.52663247	-24.18886039	COC1=CC=C(C=C1)[S+]([O-])(=O)NC[C@H]2C[C@@H]3CC[N@]2C[C@@H]3CN4CCC(CC4)CC5=CC=CC=C5							NAT13-339547	Analyticon	2016_Genesis_016	-5.05	24		6			4								7.429748418	38.69449303	-33.02663247	0.7	0.040917515	0.942600183								13.5				14.50563264	-24.18886039	21.30597944	20.23812015									3HQCFPQJUWZ7	ZZFBCFPMUCDVGW		Alpha-1 antitrypsin	zMBzZFOuRypMMjHXto								497.693	375807282					0		6	10:20.0	0				106284	0 0 0 0 0 0	1	1	31:45.0								175032986	alpha1-atz-genesis-20170621		BRAISTEDJC	14.50563264	13.26626913	2.58904462	4.57263095	-8.13069767	-24.18886039																				3H89P2W28SQ	3HQ9WV24V9GM	226473747
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00396570-01	Nluc100	15.84893192	2.2	77.96689211	70.80535857	CCCCC1=CC(=NO1)C[C@H]2CNCC[C@H]2CC(=O)NC3=NC=CS3							NAT14-349993	Analyticon	2016_Genesis_016	-4.8	26		42			2.2								5.988771054	69.93747879	83.47314423	1.1	0.007046446	0.983297968								5.506252121			22.8	70.80535857	0.86787978	83.3094706	83.20135403									V5UGAU67MVMJ	XLHIPGZDHOWCHA		Alpha-1 antitrypsin	xwAoqtsIFNbTjqEHQa								362.49	375807283					0		6	10:20.0	0				106284	0 0 0 0 0 0	1	1	31:45.0								175033730	alpha1-atz-genesis-20170621		BRAISTEDJC	6.48330226	8.78368873	0.86787978	17.9365786	40.4364429	70.80535857																				V5LQ8DARXYU	V5UR8R6BAHFJ	226473748
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00394274-01	Nluc100	12.58925412	2.1	77.46249074	84.95207557	C[C@@H](NC(=O)N1CCOC[C@H]1C2=NC(=C[NH]2)C3=CC=C(OC(F)(F)F)C=C3)C4=CC=CC=C4							NAT41-530786	Analyticon	2016_Genesis_016	-4.9	8		17			2.1								6.157325961	83.30798568	85.63169217	4.094972986	0.011344323	0.976822466								8.169201432			13.7	84.95207557	1.64408989	84.43722027	79.8945704									RLB4MBTJ29DV	GLIRTBXYJHHGEP		Alpha-1 antitrypsin	iWyYRYgdvFGhcmRxro								460.4489	375807296					0		6	10:20.0	0				106284	0 0 0 0 0 0	1	1	31:45.0								175028828	alpha1-atz-genesis-20170621		BRAISTEDJC	8.27149433	13.89947141	1.64408989	13.64913499	26.85776682	84.95207557																				RLBAZAG4HJB	RLBCMQR63UFZ	226473762
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00419068-01	Nluc100	8.912509381	-1.2	-36.63283458	-38.28123373	CC(C)NC(=O)C1=NC2=C([NH]N=C2C3=CC=CC=C3)N=C1							1427_0061_0263_4020	Charles River	2016_Genesis_013	-5.05	1		27			-1.2								6.036337557	40.07771868	-38.14060645	2.406378377	0.007482131	0.982604113								-1.507771868				1.79648495	-38.28123373	-41.84682711	-44.8548476									RWR9WY5CK96D	VPYXTONGXCZHIC		Alpha-1 antitrypsin	YvmQoesqypDsNMkLxD								281.3125	375884608					0		6	10:28.0	0				106284	0 0 0 0 0 0	1	1	01:03.0								175035488	alpha1-atz-genesis-20170621		BRAISTEDJC	1.79648495	-1.93363796	-5.42862579	-5.22822348	-32.78767787	-38.28123373																				RWSHZGUSXLR	RWR9WY5CK96D	226474744
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00419153-01	Nluc100	8.912509381	-2.2	-56.07280334	-30.51381917	C1OC2=CC=C(C=C2O1)C3=N[NH]C4=C3N=C(C=N4)C5=CC=CN=C5							1428_0068_0263_0071	Charles River	2016_Genesis_013	-5.05	23		21			-2.2								5.878244675	43.82488133	-40.99907114	0.5	0.038958005	0.944605444								15.0737322				13.31106216	-30.51381917	5.757904675	6.526416335									KLUU8UNQ8PUS	YGELMANAHULKAM		Alpha-1 antitrypsin	zhyTVBnWkLEubkRljB								317.3015	375884612					0		6	10:28.0	0				106284	0 0 0 0 0 0	1	1	01:03.0								175041260	alpha1-atz-genesis-20170621		BRAISTEDJC	11.1625112	13.31106216	1.39941187	-7.35714603	-10.91238186	-30.51381917																				KL3PX6KDF8U	KLUU8UNQ8PUS	226474753
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00392640-01	Nluc100	31.6227766	-2.2	-82.030931	-79.46752804	O=C(C[C@@H]1CCNC[C@@H]1CC2=NOC(=C2)C3=CC=CC=C3)N4CCC5=C(C4)C=CC=C5							NAT14-350142	Analyticon	2016_Genesis_015	-4.5	15		36			-2.2								7.696254489	78.42079938	-86.12908533	3.065448336	0.00135981	0.99452015								-4.09815433			35.2	-1.04672866	-79.46752804	-52.71936545	-50.35099563									2V9QDQ1489X3	CIHYOUGEUSIHOE		Alpha-1 antitrypsin	NTWAlQXqNQKPwTudxP								415.5274	375809556					0		6	10:36.0	0				106284	0 0 0 0 0 0	1	1	12:50.0								175047686	alpha1-atz-genesis-20170621		BRAISTEDJC	-5.77226991	-7.44279762	-1.04672866	-2.77656016	-10.38875408	-79.46752804																				2V24PW9CF19	2V99USSYLVB3	226476244
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00395823-01	Nluc100	35.48133892	-2.1	-122.812397	-88.47918681	CN(C)C1=CC=C(CN[C@H]\2C[C@@H](\C=C2)C3=C(C)[N](N=C3C)C4=CC=C(C)C(=C4)Cl)C=C1							NAT16-353361	Analyticon	2016_Genesis_017	-4.45	24		47			-2.1								13.40765291	99.60259119	-116.7925266	1.807947691	0.00210052	0.992655081								6.019870441			30.2	11.12340438	-88.47918681	-22.90414502	-17.99375775									WF13LXNRV9R5	YHRLGJAHMJBNBH		Alpha-1 antitrypsin	HIEyvwLWuOmyfmnKRS								435.004	375800253					0		6	10:53.0	0				106284	0 0 0 0 0 0	1	1	36:38.0								175066922	alpha1-atz-genesis-20170626		BRAISTEDJC	1.32519945	6.69041079	11.12340438	3.06320172	-12.55515195	-88.47918681																				WFAC7LDSF91	WF1NPHG3K9BV	226478753
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00400378-01	Nluc100	7.079457844	1.2	42.86297696	41.46672804	CC1=CC=C(NC(=O)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC=C(C)C=C5)[NH]C=N3)C=C1							NAT22-366085	Analyticon	2016_Genesis_020	-5.15	20		32			1.2								5.147940824	46.52249001	42.7960626	1.66043581	0.017213516	0.969033241								-0.066914364				41.46672804	-5.05576197	47.29516923	42.51518722									8BY3U4HB2TR2	FQLXPHSLMPQINO		Alpha-1 antitrypsin	rAOmpsjgkmpOEvLjoC								414.4598	375801308					0		6	11:01.0	0				106284	0 0 0 0 0 0	1	1	39:52.0								175074224	alpha1-atz-genesis-20170626		BRAISTEDJC	4.63559114	0	-5.05576197	8.40618932	32.3029727	41.46672804																				8BT1H1UZWRY	8BY3U4HB2TR2	226479777
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00398410-01	Nluc100	15.84893192	2.2	28.28141882	34.20157647	COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CC(=CC=C5)C(F)(F)F							NAT6-318838	Analyticon	2016_Genesis_019	-4.8	2		15			2.2								4.618493217	26.06054013	38.28141882	1.625897691	0.01091189	0.977479317								10				34.20157647	8.14103634	64.9222152	62.66301008									7A2DY8FF5GLP	QSCSGZMDJSPTTA		Alpha-1 antitrypsin	nJsrBUIcnwdNNeIAXd								516.4691	375800513					0		6	11:19.0	0				106284	0 0 0 0 0 0	1	1	20:25.0								175086266	alpha1-atz-genesis-20170626		BRAISTEDJC	12.53356827	8.14103634	9.26340463	11.26149663	18.16435309	34.20157647																				7APZNBCCMS2	7A2YFWPSH71C	226482833
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00398459-01	Nluc100	14.12537545	-2.2	-45.03901822	-32.11584852	ClC1=CC=C(C=C1)C2=CC=C3NC(=O)[C@@H]4C[C@H](CCN4C(=O)C3=C2)NC(=O)C5=CC=NC=C5							NAT7-260007	Analyticon	2016_Genesis_019	-4.85	18		39			-2.2								5.300546448	39.38916058	-42.53901822	0.9	0.028555803	0.955730062								2.5				7.27331206	-32.11584852	-15.21603281	-19.79381251									MMPBZLQWM959	PJEKWTINGNNRHK		Alpha-1 antitrypsin	OyXCpqiXftIRfkitXA								460.912	375798653					0		6	11:20.0	0				106284	0 0 0 0 0 0	1	1	20:25.0								175090634	alpha1-atz-genesis-20170626		BRAISTEDJC	7.27331206	0	-1.6937839	-4.74749824	-13.4315624	-32.11584852																				MM82V4G3D7P	MMPBZLQWM959	226483340
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00397821-01	Nluc100	25.11886432	2.2	37.7028618	39.53968685	FC(F)(F)C1=CC2=C(C=C1)N=C([NH]2)[C@H]3CCN(C3)CC4=NC=CC=C4							NAT31-457577	Analyticon	2016_Genesis_019	-4.6	11		37			2.2								10.24270764	34.69606042	43.2028618	2.252647877	4.98E-05	0.999401008								5.5				39.53968685	4.84362643	44.14727352	44.19814114									3RW8NR22VXY4	LYCWJOGHXXWECF		Alpha-1 antitrypsin	cpxbxFaQqZprCmDjQg								346.3496	375799376					0		6	11:20.0	0				106284	0 0 0 0 0 0	1	1	20:25.0								175088774	alpha1-atz-genesis-20170626		BRAISTEDJC	5.75848171	4.84362643	5.54250238	5.88414994	13.14479709	39.53968685																				3RHT6PJVGYW	3RWP7CQH18Q5	226483360
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00401629-01	Nluc100	2.238721139	1.2	38.34134095	36.09161748	FC1=CC(=CC=C1)NC(=O)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC=CC=C5)[NH]C=N3							NAT22-381029	Analyticon	2016_Genesis_021	-5.65	6		40			1.2								5.647740904	45.94396261	42.54414282	2.406378377	0.036281882	0.947382405								4.20280187				48.77454208	2.83057947	82.48787721	77.83628335									H8KVYC79WKVK	ZHFCJNNTNKIBKN		Alpha-1 antitrypsin	ouXWikQiudaocWwgfL								404.3971	375802263					0		6	11:27.0	0				106284	0 0 0 0 0 0	1	1	42:44.0								175095920	alpha1-atz-genesis-20170626		BRAISTEDJC	6.73773609	2.83057947	4.9348111	27.07467024	48.77454208	36.09161748																				H8G6MD1323K	H8KVYC79WKVK	226483854
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00401687-01	Nluc100	10	2.2	64.96095579	64.92275139	CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)C5CCCCC5)N=C[NH]4							NAT22-366412	Analyticon	2016_Genesis_021	-5	20		22			2.2								5.681172594	64.95213939	66.43047625	1.86169246	0.000171792	0.998629374								1.469520461			18.2	64.92275139	-0.029388	60.3122493	62.5591783									MBCVJ8ZAY2QW	OUYHRAZGOTXAHY		Alpha-1 antitrypsin	JDhFbxtuUotQzgFLxi								391.4662	375802407					0		6	11:28.0	0				106284	0 0 0 0 0 0	1	1	42:44.0								175099508	alpha1-atz-genesis-20170626		BRAISTEDJC	-0.029388	3.00822843	1.20436668	6.65354302	42.98744046	64.92275139																				MBBBL56A4JC	MBCBQ9LLN44F	226484340
	0	alpha1-atz-UTOS-UZ11B-Nluc-ctg-genesis	NCGC00401622-01	Nluc100	0.070794578	-1.2	-31.41350871	-6.27690079	CC1=N[N](C(=C1[C@H]\2C[C@H](NC(=O)NCC3=CC=CC=C3)\C=C2)C)C4=CC=CC=N4							NAT16-352684	Analyticon	2016_Genesis_021	-7.15	10		36			4								9.93883792	25.50467512	-5.413508712	0.8	0.045605987	0.937935812								26				18.49341786	-7.01125726	28.30646361	26.04435446									QYN43CVNLJFP	KIAJYTXLRKDVLZ		Alpha-1 antitrypsin	tIpcZLJrLreTuOxzJE								387.4775	375802417					0		6	11:28.0	0				106284	0 0 0 0 0 0	1	1	42:44.0								175096952	alpha1-atz-genesis-20170626		BRAISTEDJC	18.49341786	6.07480425	-0.75583709	0.48869637	-7.01125726	-6.27690079																				QYXXUMGT5AN	QYNWVHBXPB19	226484350
